id.title,title,author,score,genre,popularty,volume,status,type,chapter,favorites,years start,years finish,scored_by,mal_url
61673,Snowpie,"Koin,Yamada Yu",,"Comedy,Romance,Supernatural,School",58000,3.0,Finished,Light Novel,17.0,0,2010.0,2011.0,,https://myanimelist.net/manga.php?q=Snowpie&cat=all
61649,Chousou: Mada Ningen ja Nai,"Enami Mitsunori,Kumaori Jun",,"Drama,Mystery,Suspense",57999,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Chousou%3A%20Mada%20Ningen%20ja%20Nai&cat=all
61615,Super Robot-ko Tetsujin 23-gou,"Maisaka Kou,Gorobots",,"Comedy,Romance,Sci-Fi,Ecchi",61140,1.0,Finished,Light Novel,,0,2010.0,,,https://myanimelist.net/manga.php?q=Super%20Robot-ko%20Tetsujin%2023-gou&cat=all
61603,Golden Time Gaiden: Nijigen-kun Special,"Komatsu E-ji,Takemiya Yuyuko",,"Comedy,Slice of Life,School",18880,1.0,Finished,Light Novel,4.0,3,2010.0,2011.0,,https://myanimelist.net/manga.php?q=Golden%20Time%20Gaiden%3A%20Nijigen-kun%20Special&cat=all
84795,Seiso na Ano Ko to Bitch na Kanojo,"Kiduki Erika,Ayano Yoichi",,"Comedy,Romance,Ecchi,School",55101,1.0,Finished,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Seiso%20na%20Ano%20Ko%20to%20Bitch%20na%20Kanojo&cat=all
61481,Pocke Loli,"Takei Touka,Ikegami Akane",,"Adventure,Comedy,Fantasy,Romance",53167,2.0,Finished,Light Novel,14.0,0,2005.0,2005.0,,https://myanimelist.net/manga.php?q=Pocke%20Loli&cat=all
92412,Seven Stars no Inkoku Tsukai,"Shiki Douji,Suzukure Kou",,"Action,Adventure,Fantasy",59126,,Publishing,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Seven%20Stars%20no%20Inkoku%20Tsukai&cat=all
61421,Seiou no Labyrinths,"Seo Tsukasa,Motoi Ayumu",,"Action,Adventure,Fantasy,Romance",55471,2.0,Finished,Light Novel,,0,2011.0,2011.0,,https://myanimelist.net/manga.php?q=Seiou%20no%20Labyrinths&cat=all
61379,Sakurada Reset,"Shiina You,Kouno Yutaka",,"Drama,Mystery,Supernatural,School,Time Travel",16761,7.0,Finished,Light Novel,37.0,11,2009.0,2012.0,,https://myanimelist.net/manga.php?q=Sakurada%20Reset&cat=all
61287,Odoru Hoshifuru Renesickle,"TakayaKi,Yuuji Yuuji",,"Comedy,Romance,Ecchi,School",37686,7.0,Finished,Light Novel,74.0,1,2010.0,2020.0,,https://myanimelist.net/manga.php?q=Odoru%20Hoshifuru%20Renesickle&cat=all
92129,Oujo Kanraku: Buzama na Tiara,"Oppama Jiro,fu-ta",,Ecchi,55316,1.0,Finished,Light Novel,9.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Oujo%20Kanraku%3A%20Buzama%20na%20Tiara&cat=all
84793,"Yuusha yo, Maou ni Dereru to wa Nasakenai!","Motoi Ayumu,Mizuo Takao",,"Comedy,Romance,Supernatural,Ecchi,Harem,School",49801,1.0,Finished,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Yuusha%20yo%2C%20Maou%20ni%20Dereru%20to%20wa%20Nasakenai%21&cat=all
61103,Alphas: Zetman Another Story,"Katsura Masakazu,Furuhashi Hideyuki",,Action,24301,1.0,Finished,Light Novel,,2,2012.0,,,https://myanimelist.net/manga.php?q=Alphas%3A%20Zetman%20Another%20Story&cat=all
61055,Otomiko! Boku wa Otoko no Miko Musume,"Oozora Itsuki,Ookuma Tanuki",,"Romance,Ecchi,Harem",57489,1.0,Finished,Light Novel,10.0,1,2010.0,,,https://myanimelist.net/manga.php?q=Otomiko%21%20Boku%20wa%20Otoko%20no%20Miko%20Musume&cat=all
92574,Kurohyou no Chigiri,"Naruse Kano,Miroku Kotoko",,"Boys Love,Supernatural,Erotica",48823,1.0,Finished,Light Novel,,1,2015.0,,,https://myanimelist.net/manga.php?q=Kurohyou%20no%20Chigiri&cat=all
60987,Youkai Seishun Hakusho: Yukio-kun to Kaoruko-san,"Okita Masashi,Nekomasu",,"Comedy,Romance,Supernatural,Ecchi",59331,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Youkai%20Seishun%20Hakusho%3A%20Yukio-kun%20to%20Kaoruko-san&cat=all
142917,Utsuro naru Regalia,"Miyuu,Mikumo Gakuto",,"Action,Fantasy",31967,,Publishing,Light Novel,,1,2021.0,,,https://myanimelist.net/manga.php?q=Utsuro%20naru%20Regalia&cat=all
139474,Gamers! DLC,"Aoi Sekina,Saboten",,"Comedy,Romance,School",28748,3.0,Finished,Light Novel,25.0,2,2017.0,2020.0,,https://myanimelist.net/manga.php?q=Gamers%21%20DLC&cat=all
84791,Boku to Senpai-tachi wa Omo ni Hakken Shiteimasu.,"Iroha,Kikuchi Hitoshi",,"Comedy,Romance,School",62063,1.0,Finished,Light Novel,6.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Boku%20to%20Senpai-tachi%20wa%20Omo%20ni%20Hakken%20Shiteimasu.&cat=all
60661,Over Image,"Yusa Mahiro,Santa Matsuri",,"Action,Comedy,Fantasy,Romance,Supernatural,School",39595,4.0,Finished,Light Novel,24.0,0,2011.0,2014.0,,https://myanimelist.net/manga.php?q=Over%20Image&cat=all
60637,Of the Dead Maniax,"saitom,Ooki Renji",,"Action,Horror",48744,1.0,Finished,Light Novel,11.0,0,2011.0,,,https://myanimelist.net/manga.php?q=Of%20the%20Dead%20Maniax&cat=all
60465,Kinki no Karma to Seiyaku no Himegimi,"Arikawa Satoru,Torimura Iko",,"Fantasy,Suspense",49550,1.0,Finished,Light Novel,7.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Kinki%20no%20Karma%20to%20Seiyaku%20no%20Himegimi&cat=all
60457,Uchi no Kanojo ga Chuuni de Komattemasu.,"Ariko Youichi,Hinohara Hiromitsu",,"Comedy,Romance,School",52541,2.0,Finished,Light Novel,14.0,0,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Uchi%20no%20Kanojo%20ga%20Chuuni%20de%20Komattemasu.&cat=all
114744,Tsurune: Kazemai Koukou Kyuudoubu,"Ayano Kotoko,Morimoto Chinatsu",,"Drama,Sports,School",19020,,Publishing,Light Novel,,14,2016.0,,,https://myanimelist.net/manga.php?q=Tsurune%3A%20Kazemai%20Koukou%20Kyuudoubu&cat=all
92128,3-punkan demo Ikemasu ka? Haruka Kanata no Chousen,"Saika Tasuku,Uiroutsuji Yumihiko",,Ecchi,50250,1.0,Finished,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=3-punkan%20demo%20Ikemasu%20ka%3F%20Haruka%20Kanata%20no%20Chousen&cat=all
84745,Bukatsu Shoujo Battle,"Tsukimoto Hajime,Itsui",,School,58417,1.0,Finished,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Bukatsu%20Shoujo%20Battle&cat=all
84743,Karuma no Folklore,"Fal Maro,Tsukimoto Hajime",,"Action,Fantasy",57590,1.0,Finished,Light Novel,8.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Karuma%20no%20Folklore&cat=all
60231,Iruka-ryou no Shoujo-tachi wa Koi Dekinai,"Tatsukawa Mitsuhiko,Pikazo",,"Comedy,Romance,Ecchi,Harem,School",55021,2.0,Finished,Light Novel,,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Iruka-ryou%20no%20Shoujo-tachi%20wa%20Koi%20Dekinai&cat=all
60165,Blangel: Wa ni Narite Odoru Gusha no Yoru,"Watase Yukito,Yashirou",,"Action,Fantasy,Supernatural,Ecchi",56610,1.0,Finished,Light Novel,8.0,0,2010.0,,,https://myanimelist.net/manga.php?q=Blangel%3A%20Wa%20ni%20Narite%20Odoru%20Gusha%20no%20Yoru&cat=all
60161,Makai de Hofu-san Hajimemashita,"Yashirou,Tokimaru Yoshihisa",,"Comedy,Fantasy,Romance,Supernatural,Ecchi,Harem,School",54698,1.0,Finished,Light Novel,9.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Makai%20de%20Hofu-san%20Hajimemashita&cat=all
60053,Seigi no Heroine to Aku no Onna Kanbu ga Namachuukei de Porori suru you desu,"Sakai Hitoshi,SAIPACo.",,"Fantasy,Ecchi",49013,1.0,Finished,Light Novel,4.0,0,2012.0,,,https://myanimelist.net/manga.php?q=Seigi%20no%20Heroine%20to%20Aku%20no%20Onna%20Kanbu%20ga%20Namachuukei%20de%20Porori%20suru%20you%20desu&cat=all
60045,Ramiel no Densetsu,"Ginta,Shimura Kazuya",,"Action,Adventure,Fantasy",55550,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Ramiel%20no%20Densetsu&cat=all
59927,Koushite Kare wa Okujou wo Moyasu Koto ni Shita,"Ayakura Juu,Kamitsuki Rainy",,"Drama,School",45345,1.0,Finished,Light Novel,5.0,0,2011.0,,,https://myanimelist.net/manga.php?q=Koushite%20Kare%20wa%20Okujou%20wo%20Moyasu%20Koto%20ni%20Shita&cat=all
59835,Tonelico no Ou,"Manyako,Hyuuga Natsu",,"Action,Adventure,Fantasy",46557,2.0,Finished,Light Novel,17.0,0,2013.0,2014.0,,https://myanimelist.net/manga.php?q=Tonelico%20no%20Ou&cat=all
59809,Ketsuraku Fetishism,"Chiba Sadoru,Hino Izumu",,"Drama,Romance,School",55546,1.0,Finished,Light Novel,,0,2009.0,,,https://myanimelist.net/manga.php?q=Ketsuraku%20Fetishism&cat=all
59805,Kiiroi Hana no Aka,"Asaura,Bou",,"Action,Drama",61208,1.0,Finished,Light Novel,5.0,0,2006.0,,,https://myanimelist.net/manga.php?q=Kiiroi%20Hana%20no%20Aka&cat=all
59769,Yoshinaga-san Chi no Gargoyle,"Taguchi Sennendou,Himukai Yuuji",,"Comedy,Fantasy,Slice of Life",46160,15.0,Finished,Light Novel,,0,2004.0,2008.0,,https://myanimelist.net/manga.php?q=Yoshinaga-san%20Chi%20no%20Gargoyle&cat=all
59637,Mugen no Drifter: Sekai wa Tenshi no Mono,"Sakiyo Cake,Kitsune Kaede",,"Adventure,Fantasy,Romance",49005,2.0,Finished,Light Novel,,0,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Mugen%20no%20Drifter%3A%20Sekai%20wa%20Tenshi%20no%20Mono&cat=all
59631,Class X no Funtou,"Jyumonji Ao,Shirabi",,"Comedy,School",50369,3.0,Finished,Light Novel,12.0,0,2012.0,2013.0,,https://myanimelist.net/manga.php?q=Class%20X%20no%20Funtou&cat=all
59627,Itsumo Kokoro ni Ken wo,"Jyumonji Ao,kaya8",,"Action,Adventure,Fantasy,Romance,Supernatural",53873,5.0,Finished,Light Novel,27.0,0,2009.0,2010.0,,https://myanimelist.net/manga.php?q=Itsumo%20Kokoro%20ni%20Ken%20wo&cat=all
59555,Kikan Gentei Imouto.,"Anmi,Nagaoka Makiko",,"Comedy,Romance,Ecchi,Harem,School",39977,2.0,Finished,Light Novel,12.0,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Kikan%20Gentei%20Imouto.&cat=all
59545,Ibara no Majinai-shi,"Ootani Hisa,Mochiduki Saku",,"Action,Fantasy,Super Power",54709,3.0,Finished,Light Novel,,0,2010.0,2011.0,,https://myanimelist.net/manga.php?q=Ibara%20no%20Majinai-shi&cat=all
59285,Neko PON!,"Yoshimura Yoru,kaya8",,"Comedy,Fantasy,Romance,Supernatural,School",57136,1.0,Finished,Light Novel,4.0,0,2011.0,,,https://myanimelist.net/manga.php?q=Neko%20PON%21&cat=all
59281,Ragna Crown,"Mikado Tetsurou,Shirota Dai",,"Comedy,Fantasy,Romance,Harem,School",53871,3.0,Finished,Light Novel,,0,2009.0,2010.0,,https://myanimelist.net/manga.php?q=Ragna%20Crown&cat=all
59163,Happy Death Day,"Banpai Akira,Nozomi Kota",,Action,30776,2.0,Finished,Light Novel,17.0,3,2011.0,2011.0,,https://myanimelist.net/manga.php?q=Happy%20Death%20Day&cat=all
59157,Shitsuren Tantei Momose,"Nardack,Misaki Saginomiya",,"Drama,Mystery,Romance,School",45311,3.0,Finished,Light Novel,,0,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Shitsuren%20Tantei%20Momose&cat=all
59151,Shirahito Mono to Sekai no Kiki,"siro,Nanatsuki Takafumi",,"Comedy,Romance,School",57982,2.0,Finished,Light Novel,,0,2005.0,2005.0,,https://myanimelist.net/manga.php?q=Shirahito%20Mono%20to%20Sekai%20no%20Kiki&cat=all
58747,Anison no Kamisama,"Ousaka Nozomi,Ooizumi Takashi",,"Comedy,Drama,Romance,Music,School",43276,2.0,Finished,Light Novel,,0,2012.0,2013.0,,https://myanimelist.net/manga.php?q=Anison%20no%20Kamisama&cat=all
58685,Suisei no Gargantia,"Urobuchi Gen,Tanimura Daishiro,Murayama Akiko",,"Action,Adventure,Sci-Fi,Mecha",20745,3.0,Finished,Light Novel,,3,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Suisei%20no%20Gargantia&cat=all
58681,Scramble Wizards,"Kabocha,Suebashi Ken",,"Action,Fantasy,School",53592,7.0,Finished,Light Novel,59.0,0,2008.0,2010.0,,https://myanimelist.net/manga.php?q=Scramble%20Wizards&cat=all
93225,Full Scale Summer,"Benio,Nagashima Yuuji",,"Sci-Fi,School",60804,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Full%20Scale%20Summer&cat=all
58649,Isekai Igan no Travelogue,"Kaguyudu,Himenogi Aku",,"Comedy,Fantasy,Romance,School",47012,3.0,Finished,Light Novel,30.0,0,2013.0,2014.0,,https://myanimelist.net/manga.php?q=Isekai%20Igan%20no%20Travelogue&cat=all
58645,Fairy Field,"Sakaki Ichirou,BLADE",,"Action,Comedy,Fantasy,Romance,Sci-Fi",51180,3.0,Finished,Light Novel,,0,2012.0,2014.0,,https://myanimelist.net/manga.php?q=Fairy%20Field&cat=all
92116,Shichinin no Majo to Haikaburi no Sora no Legatus,"Senmu,Mano Mao",,"Action,Fantasy",52285,1.0,Finished,Light Novel,7.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Shichinin%20no%20Majo%20to%20Haikaburi%20no%20Sora%20no%20Legatus&cat=all
84741,Yutori Gadget: Ichinose Yutori no Hiroshi Hero-ka Keikaku Shidou!,"himesuz,Tsukimoto Hajime",,"Comedy,Romance",58511,1.0,Finished,Light Novel,8.0,0,2012.0,,,https://myanimelist.net/manga.php?q=Yutori%20Gadget%3A%20Ichinose%20Yutori%20no%20Hiroshi%20Hero-ka%20Keikaku%20Shidou%21&cat=all
84739,○×△ Base: Nettori Guchagucha Celluloid,"Tsukimoto Hajime,Hidaka Fuuro",,Comedy,59360,1.0,Finished,Light Novel,6.0,0,2011.0,,,https://myanimelist.net/manga.php?q=%E2%97%8B%C3%97%E2%96%B3%20Base%3A%20Nettori%20Guchagucha%20Celluloid&cat=all
114526,Hakuouki Sekkaroku,"Yajima Sarah,Fujiwara Ryou",,"Action,Drama,Fantasy,Historical",53990,2.0,Finished,Light Novel,6.0,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Hakuouki%20Sekkaroku&cat=all
58475,"Tatta Hitotsu no, Negai.","Iruma Hitoma,Ousaka Nozomi",,"Drama,Romance,Slice of Life",51572,1.0,Finished,Light Novel,7.0,0,2011.0,,,https://myanimelist.net/manga.php?q=Tatta%20Hitotsu%20no%2C%20Negai.&cat=all
58463,Hajimete no Armageddon☆,"Shouji Ayumu,Itoo Shii",,"Comedy,Romance,Supernatural,Ecchi,Harem,School",49570,2.0,Finished,Light Novel,14.0,0,2011.0,2011.0,,https://myanimelist.net/manga.php?q=Hajimete%20no%20Armageddon%E2%98%86&cat=all
58443,Photokano: Penta Prism Memories,"Shimo Fumihiko,Shimano Natsume",,"Romance,Slice of Life,School",35624,2.0,Finished,Light Novel,11.0,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Photokano%3A%20Penta%20Prism%20Memories&cat=all
58437,Material Night,"Amagi Shuusuke,Kuramoto Kaya",,"Action,Adventure,Drama,Fantasy,Supernatural",62379,5.0,Finished,Light Novel,41.0,0,2003.0,2005.0,,https://myanimelist.net/manga.php?q=Material%20Night&cat=all
92115,Isekai nara NEET ga Hataraku to Omotta?,"Karino Mikata,Necometal",,"Comedy,Fantasy",27641,,Publishing,Light Novel,,5,2015.0,,,https://myanimelist.net/manga.php?q=Isekai%20nara%20NEET%20ga%20Hataraku%20to%20Omotta%3F&cat=all
84725,Fuusui Gaito Hong Kong,"Kawakami Minoru,Satoyasu",,"Action,Fantasy",45730,2.0,Finished,Light Novel,23.0,0,1998.0,1998.0,,https://myanimelist.net/manga.php?q=Fuusui%20Gaito%20Hong%20Kong&cat=all
84703,Hoshuu Class no Debuggers,"Natsu Midori,Iwasaki Takashi",,School,60543,2.0,Finished,Light Novel,15.0,0,2015.0,2015.0,,https://myanimelist.net/manga.php?q=Hoshuu%20Class%20no%20Debuggers&cat=all
92114,"Ashita, Kyou no Kimi ni Aenakutemo","Takano Otohiko,Yayoi Shirou",,"Drama,Romance",52631,1.0,Finished,Light Novel,6.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Ashita%2C%20Kyou%20no%20Kimi%20ni%20Aenakutemo&cat=all
58335,Hanayashiki Sumika no Seichi Junrei,"Igarashi Yuusaku,Miwa Futaba",,"Comedy,Drama,Romance,School",54708,2.0,Finished,Light Novel,8.0,0,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Hanayashiki%20Sumika%20no%20Seichi%20Junrei&cat=all
58331,Kemono no Kanzume,"Nidy-2D-,Fujiwara Tasuku",,"Action,Comedy,Romance,Supernatural",58066,1.0,Finished,Light Novel,9.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Kemono%20no%20Kanzume&cat=all
58321,Occul Trick,"Kasai Shin,Ooma Kurou",,"Fantasy,Mystery,Romance,Ecchi",47917,2.0,Finished,Light Novel,,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Occul%20Trick&cat=all
58171,Bishoujo Uchuujin to Fushigi Dougu Kaishuu no Hazu ga Hadairo Tenkai Sugite Yabai,"Toono Nagisa,Enomoto Hina",,"Comedy,Romance,Sci-Fi,Ecchi,Harem",49858,1.0,Finished,Light Novel,6.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Bishoujo%20Uchuujin%20to%20Fushigi%20Dougu%20Kaishuu%20no%20Hazu%20ga%20Hadairo%20Tenkai%20Sugite%20Yabai&cat=all
58167,Big-4,"Wada Arco,Dairaku Kenta",,"Comedy,Fantasy,Romance,Supernatural,Harem",45654,5.0,Finished,Light Novel,33.0,0,2011.0,2013.0,,https://myanimelist.net/manga.php?q=Big-4&cat=all
93422,Yarinaoshi Majutsu Kikoushi no Saisenroku,"Jukkaidou Ikkei,Rangetsu",,"Action,Fantasy",56017,,Publishing,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Yarinaoshi%20Majutsu%20Kikoushi%20no%20Saisenroku&cat=all
58119,Eve no Jikan: Another Act,"Chayama Ryusuke,Mizuichi Kei",,"Drama,Sci-Fi,Slice of Life",32861,1.0,Finished,Light Novel,6.0,0,2010.0,,,https://myanimelist.net/manga.php?q=Eve%20no%20Jikan%3A%20Another%20Act&cat=all
58081,XIII-ban no Tarot Sorceress,"Teshima Fuminori,Kirino Kasumu",,"Action,Comedy,Fantasy,Romance",48444,2.0,Finished,Light Novel,,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=XIII-ban%20no%20Tarot%20Sorceress&cat=all
58059,Ore Meets Little Devil!,"Inugahora An,Minemori Hirokazu",,"Comedy,Romance,Supernatural,Ecchi,Harem,School",49569,3.0,Finished,Light Novel,20.0,0,2011.0,2012.0,,https://myanimelist.net/manga.php?q=Ore%20Meets%20Little%20Devil%21&cat=all
57983,Kenkoku no Jungfrau,"Yasaka Minato,Teshima Fuminori",,"Comedy,Fantasy,Romance,Ecchi,Harem,School",33139,7.0,Finished,Light Novel,,2,2012.0,2014.0,,https://myanimelist.net/manga.php?q=Kenkoku%20no%20Jungfrau&cat=all
57975,Choumai Taisen Sismageddon,"Naitou Ryu,Furuhashi Hideyuki",,"Comedy,Fantasy,Supernatural",58574,2.0,Finished,Light Novel,12.0,0,2005.0,2007.0,,https://myanimelist.net/manga.php?q=Choumai%20Taisen%20Sismageddon&cat=all
57971,Bedroom ni Meshiagare,"Shugasuku,Suzuki Suzu",,"Comedy,Romance,Supernatural,Ecchi,Harem,School",46566,2.0,Finished,Light Novel,,0,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Bedroom%20ni%20Meshiagare&cat=all
57969,Kirisaki Kiseki no Kiseki,"Watarai Keiji,Rokugo Maruni",,"Fantasy,Mystery,Romance",54999,1.0,Finished,Light Novel,,0,2010.0,,,https://myanimelist.net/manga.php?q=Kirisaki%20Kiseki%20no%20Kiseki&cat=all
84701,Oishii Sandwich no Tsukurikata,"Yano Yui,U35",,"Comedy,Romance,School",55384,1.0,Finished,Light Novel,6.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Oishii%20Sandwich%20no%20Tsukurikata&cat=all
84699,Cross†Wizard,"Fukai Ryousuke,Shikiya",,"Action,Fantasy",58416,1.0,Finished,Light Novel,6.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Cross%E2%80%A0Wizard&cat=all
57517,From Anime Shop,"Luna Lia,Amano Yutaka",,"Comedy,Romance,Slice of Life,Ecchi,Harem,School",46816,2.0,Finished,Light Novel,11.0,0,2012.0,2013.0,,https://myanimelist.net/manga.php?q=From%20Anime%20Shop&cat=all
57513,Sister Succubus wa Zange Shinai,"KeG,Yoshino Origuchi",,"Comedy,Fantasy,Romance,Supernatural,Ecchi",33493,3.0,Finished,Light Novel,,1,2012.0,2013.0,,https://myanimelist.net/manga.php?q=Sister%20Succubus%20wa%20Zange%20Shinai&cat=all
93597,"Isshuukan Gentei Danshi.: Watashi ga Otoko ni Natta Totan, Onna Tomodachi ga Hatsujou shita Ken","Aono Hachiko,Denroku",,"Ecchi,Magical Sex Shift",54898,1.0,Finished,Light Novel,4.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Isshuukan%20Gentei%20Danshi.%3A%20Watashi%20ga%20Otoko%20ni%20Natta%20Totan%2C%20Onna%20Tomodachi%20ga%20Hatsujou%20shita%20Ken&cat=all
57431,Kaze ni Mau Brigandine,"Koyama Takeru,Katagiri Hinata",,"Action,Comedy,Fantasy,Romance,Ecchi,Crossdressing,School",41874,4.0,Finished,Light Novel,22.0,0,2012.0,2014.0,,https://myanimelist.net/manga.php?q=Kaze%20ni%20Mau%20Brigandine&cat=all
93614,"Masou no Oujo: Dress ga Eranda, Niwaka Hanayome!?","Amajio Komeko,Kouzuki Saya",,"Fantasy,Romance",60488,1.0,Finished,Light Novel,10.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Masou%20no%20Oujo%3A%20Dress%20ga%20Eranda%2C%20Niwaka%20Hanayome%21%3F&cat=all
57417,Suzumin wa Nikushokukei Karyu,"Seino Gorou,Anapon",,"Supernatural,School",58573,3.0,Finished,Light Novel,22.0,0,2013.0,2014.0,,https://myanimelist.net/manga.php?q=Suzumin%20wa%20Nikushokukei%20Karyu&cat=all
92113,Ex-Phazer,"Kamishiro Sou,FiFS",,"Action,Fantasy,Sci-Fi",56422,1.0,Finished,Light Novel,6.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Ex-Phazer&cat=all
84647,Kanojo ga Boku wo Taoshitekurenai,"Aisora Manta,nauribon",,"Comedy,Fantasy,Romance",46343,1.0,Finished,Light Novel,8.0,0,2014.0,2014.0,,https://myanimelist.net/manga.php?q=Kanojo%20ga%20Boku%20wo%20Taoshitekurenai&cat=all
57319,Uchi no Isourou ga Sekai wo Shouaku Shiteiru!,"Nanajoh Tsuyoshi,Nozomi Tsubame",,"Comedy,Romance,Harem,School",38610,,Publishing,Light Novel,,0,2012.0,,,https://myanimelist.net/manga.php?q=Uchi%20no%20Isourou%20ga%20Sekai%20wo%20Shouaku%20Shiteiru%21&cat=all
57315,Mojo-kai no I-do-la na Nichijou,"Akasaka Aka,Kaitou Reiji",,"Comedy,Drama,Romance,School",22364,3.0,Finished,Light Novel,27.0,1,2012.0,2012.0,,https://myanimelist.net/manga.php?q=Mojo-kai%20no%20I-do-la%20na%20Nichijou&cat=all
57311,Kubatsu no Akuma Shoukanjutsu,"Inuzumi Masaki,Yoshino Origuchi",,"Comedy,Fantasy,Supernatural,School",53868,4.0,Finished,Light Novel,,0,2009.0,2011.0,,https://myanimelist.net/manga.php?q=Kubatsu%20no%20Akuma%20Shoukanjutsu&cat=all
57303,Datsuiden,"Ootani Hisa,Sasamori Tomoe",,"Comedy,Ecchi",52767,2.0,Finished,Light Novel,13.0,1,2013.0,2013.0,,https://myanimelist.net/manga.php?q=Datsuiden&cat=all
57211,Deus Replica,"Won,Ninomae Ayumu",,"Action,Fantasy,Romance",49856,3.0,Finished,Light Novel,23.0,0,2009.0,2010.0,,https://myanimelist.net/manga.php?q=Deus%20Replica&cat=all
57205,Izayoi Sanctuary,"Mizuki Shoutarou,Nilitsu",,"Action,School",52766,1.0,Finished,Light Novel,8.0,0,2011.0,,,https://myanimelist.net/manga.php?q=Izayoi%20Sanctuary&cat=all
84645,Jinx Game,"Nilitsu,Adachi Ataru",,"Suspense,Psychological",39708,3.0,Finished,Light Novel,30.0,0,2015.0,2015.0,,https://myanimelist.net/manga.php?q=Jinx%20Game&cat=all
57069,Eiyuu Densetsu: Zero no Kiseki - Gogo no Koucha ni Osatou wo,"Murasaki Yukiya,Kubocha",,"Adventure,Comedy",46136,1.0,Finished,Light Novel,6.0,0,2012.0,,,https://myanimelist.net/manga.php?q=Eiyuu%20Densetsu%3A%20Zero%20no%20Kiseki%20-%20Gogo%20no%20Koucha%20ni%20Osatou%20wo&cat=all
57033,Omae no Gohoushi wa Sono Teido ka?,"Morita Kisetsu,Ozaki Hiroki",,"Romance,Supernatural,Harem,School",26711,7.0,Finished,Light Novel,51.0,2,2011.0,2013.0,,https://myanimelist.net/manga.php?q=Omae%20no%20Gohoushi%20wa%20Sono%20Teido%20ka%3F&cat=all
57029,Gindan no Gunswordia,"Tsurusaki Takahiro,Murasaki Yukiya",,"Action,Romance,Ecchi,School",47666,4.0,Finished,Light Novel,27.0,0,2013.0,2014.0,,https://myanimelist.net/manga.php?q=Gindan%20no%20Gunswordia&cat=all
57025,Boku no Gakkou no Ansatsu-bu,"Fukami Makoto,Fuyuno Haruaki",,Action,36781,3.0,Finished,Light Novel,,1,2012.0,2013.0,,https://myanimelist.net/manga.php?q=Boku%20no%20Gakkou%20no%20Ansatsu-bu&cat=all
84643,World Order,"Ueda Yumehito,Kouwa Tokihisa",,Fantasy,45729,,Publishing,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=World%20Order&cat=all
84639,"Sono Otoko, Mahoutsukai ""A""","Sakaki Ichirou,Fujishiro You",,Action,53494,,Publishing,Light Novel,,0,2011.0,,,https://myanimelist.net/manga.php?q=Sono%20Otoko%2C%20Mahoutsukai%20%22A%22&cat=all
114446,Yuusha no Katsuyaku wa Korekara da!: Isekai kara no Demodori Yuusha wa Heion ni Kurashitai,"Y.A,Enji",,"Comedy,Fantasy,Slice of Life",61097,,Publishing,Light Novel,,0,2018.0,,,https://myanimelist.net/manga.php?q=Yuusha%20no%20Katsuyaku%20wa%20Korekara%20da%21%3A%20Isekai%20kara%20no%20Demodori%20Yuusha%20wa%20Heion%20ni%20Kurashitai&cat=all
